FMNH196192_misukuMWI , 1 
FMNH196634_misukuMWI , 1 
FMNH151364_usambaraTZA , 2 
FMNH154001_kwamgumiTZA , 2 
GA2949_moukalabaGAB , 3 
CAR116_dzangasanghaCAR , 3 
ANG0007_tundavalaANG , 4 
Lav3436_diredawaETH , 5 
KEN088_wambaKEN , 6 
TZA27632_rombomkuuTZA , 6 
TZA27645_rombomkuuTZA , 6 
KEN041_namangaKEN , 6 
TZA27633_rombomkuuTZA , 6 
PT2016x29_sachiambeANG , 7 
AMNH55739_marunguDRC , 8 
P0994_malwetaGIN , 9 
MOZ210_gileMOZ , 10 
FMNH183735_namuliMOZ , 10 
DQ652185_molopoZAF , 11 
TZA28200_nunduTZA , 12 
FMNH163759_rungweTZA , 12 
TZAUP026_ , 13 
TZAUP045_ , 13 
TZAUP004_ , 13 
FMNH205145_rungweTZA , 13 
TZAUP031_ , 13 
TZAUP005_ , 13 
KEN20150937_mtkenyaKEN , 14 
KEN20150349_mtkenyaKEN , 14 
KEN20150749_mtkenyaKEN , 14 
KEN20150165_mtkenyaKEN , 14 
KEN20150834_mtkenyaKEN , 14 
KEN20151327_mtkenyaKEN , 14 
KEN20151471_mtkenyaKEN , 14 
KEN20151483_mtkenyaKEN , 14 
KEN20151040_mtkenyaKEN , 14 
KEN20150997_mtkenyaKEN , 14 
KEN20151041_mtkenyaKEN , 14 
KEN20151042_mtkenyaKEN , 14 
KEN20151101_mtkenyaKEN , 14 
KEN20151092_mtkenyaKEN , 14 
FMNH190308_aberdareKEN , 14 
KEN20150306_mtkenyaKEN , 14 
FMNH190301_aberdareKEN , 14 
FMNH190303_aberdareKEN , 14 
FMNH190306_aberdareKEN , 14 
FMNH190307_aberdareKEN , 14 
FMNH216964_mtkenyaKEN , 14 
KEN20150390_mtkenyaKEN , 14 
FMNH190300_aberdareKEN , 14 
FMNH190302_aberdareKEN , 14 
FMNH190304_aberdareKEN , 14 
FMNH190305_aberdareKEN , 14 
FMNH190632_aberdareKEN , 14 
FMNH190633_aberdareKEN , 14 
CMR6_bamendaCMR , 15 
CMR5_bamendaCMR , 15 
CMR17_bamendaCMR , 15 
CMR1_bamendaCMR , 15 
CMR19_bamendaCMR , 15 
CMR21_bamendaCMR , 15 
N4236_boumbaNER , 16 
BEN0539_terouBEN , 17 
BEN0878_goukaBEN , 17 
BEN0589_terouBEN , 17 
BEN0347_wannouBEN , 17 
BEN0001_agbassaBEN , 17 
BEN0291_wannouBEN , 17 
GDOB1859_tanguietaBEN , 17 
SI21_kedianaGIN , 18 
SI66_kedianaGIN , 18 
ETH0600_alatishETH , 19 
Lav2521_dhatiwelelETH , 19 
Lav2597_dhatiwelelETH , 19 
RTE127_mahbereslassieETH , 20 
MET2586_alamataETH , 20 
ETH1314_borenasayntETH , 20 
ETH1341_borenasayntETH , 20 
ETH0501_hashengeETH , 20 
ETH1315_borenasayntETH , 20 
ETH0400_bulchaETH , 20 
ETH1594_kunimuktariETH , 20 
Denys21_godabutichaETH , 20 
VN1185_fressoudouGIN , 21 
CIV892_gbagroubedivoCIV , 22 
MK8_maikouGIN , 22 
ZWW115_ , 22 
ZWW144_ , 22 
P0585_kazaoumaGIN , 22 
VN1630_boweGIN , 22 
VN1643_boweGIN , 22 
DFA590_nimbaGIN , 22 
DFA556_nimbaGIN , 22 
CIV1213_blodiduekoueCIV , 22 
DFA555_nimbaGIN , 22 
NIMII68_nimbaGIN , 22 
P2461_kazaoumaGIN , 22 
FMNH212144_virungaRWA , 23 
FMNH212348_virungaRWA , 23 
FMNH212349_virungaRWA , 23 
FMNH157986_bwindiUGA , 23 
FMNH160972_bwindiUGA , 23 
UGA1149_ , 23 
UGA1152_ , 23 
FMNH212143_virungaRWA , 23 
FMNH207677_nyungweRWA , 23 
Bulembu08_bulembuSWZ , 24 
Bulembu07_bulembuSWZ , 24 
Bulembu06_bulembuSWZ , 24 
Bulembu20_bulembuSWZ , 24 
Bulembu25_bulembuSWZ , 24 
ANG0121_hombeANG , 25 
ANG0122_hombeANG , 25 
CRT682_liekipaysansDRC , 26 
FMNH202879_mokaGNQ , 27 
FMNH195179_kaboboDRC , 28 
FMNH228005_itombweDRC , 28 
FMNH228072_itombweDRC , 28 
FMNH228073_itombweDRC , 28 
FMNH173463_kahuzibiegaDRC , 29 
FMNH173464_kahuzibiegaDRC , 29 
FMNH211371_kahuzibiegaDRC , 29 
FMNH145224_rwenzoriUGA , 29 
FMNH145225_rwenzoriUGA , 29 
FMNH157821_mgahingaUGA , 29 
FMNH160968_bwindiUGA , 29 
FMNH149348_kibiraBDI , 29 
FMNH149349_kibiraBDI , 29 
FMNH189124_kahuzibiegaCOD , 29 
FMNH189297_kahuzibiegaDRC , 29 
NNP660_nyungweRWA , 29 
FMNH149346_kibiraBDI , 29 
FMNH149344_kibiraBDI , 29 
FMNH189295_kahuzibiegaDRC , 29 
AJ225115_ , 29 
AJ225115D_ , 29 
FMNH138129_kibiraBDI , 29 
FMNH138133_kibiraBDI , 29 
FMNH138128_kibiraBDI , 29 
FMNH196193_misukuMWI , 30 
FMNH196196_misukuMWI , 30 
FMNH196201_misukuMWI , 30 
