FMNH196192_misukuMWI , 1 
FMNH196634_misukuMWI , 2 
FMNH151364_usambaraTZA , 3 
FMNH154001_kwamgumiTZA , 4 
GA2949_moukalabaGAB , 5 
CAR116_dzangasanghaCAR , 6 
ANG0007_tundavalaANG , 7 
Lav3436_diredawaETH , 8 
KEN088_wambaKEN , 9 
TZA27632_rombomkuuTZA , 10 
TZA27645_rombomkuuTZA , 10 
KEN041_namangaKEN , 11 
TZA27633_rombomkuuTZA , 12 
PT2016x29_sachiambeANG , 13 
AMNH55739_marunguDRC , 14 
P0994_malwetaGIN , 15 
MOZ210_gileMOZ , 16 
FMNH183735_namuliMOZ , 17 
DQ652185_molopoZAF , 18 
TZA28200_nunduTZA , 19 
FMNH163759_rungweTZA , 20 
TZAUP026_ , 21 
TZAUP045_ , 22 
TZAUP004_ , 23 
TZAUP005_ , 24 
FMNH205145_rungweTZA , 25 
TZAUP031_ , 26 
KEN20150937_mtkenyaKEN , 27 
KEN20151092_mtkenyaKEN , 28 
KEN20150349_mtkenyaKEN , 29 
KEN20150749_mtkenyaKEN , 29 
KEN20150165_mtkenyaKEN , 29 
KEN20150834_mtkenyaKEN , 29 
KEN20151327_mtkenyaKEN , 29 
KEN20151471_mtkenyaKEN , 29 
KEN20151483_mtkenyaKEN , 29 
KEN20151040_mtkenyaKEN , 30 
KEN20150997_mtkenyaKEN , 30 
KEN20151041_mtkenyaKEN , 30 
KEN20151042_mtkenyaKEN , 30 
KEN20151101_mtkenyaKEN , 30 
FMNH190308_aberdareKEN , 31 
FMNH190300_aberdareKEN , 32 
FMNH190302_aberdareKEN , 32 
FMNH190304_aberdareKEN , 32 
FMNH190305_aberdareKEN , 32 
FMNH190632_aberdareKEN , 32 
FMNH190633_aberdareKEN , 32 
KEN20150306_mtkenyaKEN , 33 
FMNH190301_aberdareKEN , 34 
FMNH190303_aberdareKEN , 34 
FMNH190306_aberdareKEN , 34 
FMNH190307_aberdareKEN , 34 
FMNH216964_mtkenyaKEN , 35 
KEN20150390_mtkenyaKEN , 35 
CMR6_bamendaCMR , 36 
CMR5_bamendaCMR , 36 
CMR17_bamendaCMR , 36 
CMR1_bamendaCMR , 36 
CMR19_bamendaCMR , 37 
CMR21_bamendaCMR , 37 
N4236_boumbaNER , 38 
BEN0539_terouBEN , 39 
BEN0878_goukaBEN , 40 
BEN0589_terouBEN , 40 
BEN0347_wannouBEN , 41 
BEN0001_agbassaBEN , 41 
BEN0291_wannouBEN , 41 
GDOB1859_tanguietaBEN , 41 
SI21_kedianaGIN , 42 
SI66_kedianaGIN , 43 
ETH0600_alatishETH , 44 
Lav2521_dhatiwelelETH , 45 
Lav2597_dhatiwelelETH , 45 
RTE127_mahbereslassieETH , 46 
MET2586_alamataETH , 47 
ETH1314_borenasayntETH , 48 
ETH1341_borenasayntETH , 48 
ETH0501_hashengeETH , 49 
ETH1315_borenasayntETH , 49 
ETH0400_bulchaETH , 50 
ETH1594_kunimuktariETH , 51 
Denys21_godabutichaETH , 52 
VN1185_fressoudouGIN , 53 
CIV892_gbagroubedivoCIV , 54 
MK8_maikouGIN , 55 
ZWW115_ , 56 
ZWW144_ , 56 
P0585_kazaoumaGIN , 57 
VN1630_boweGIN , 58 
VN1643_boweGIN , 58 
P2461_kazaoumaGIN , 59 
DFA590_nimbaGIN , 60 
DFA556_nimbaGIN , 60 
CIV1213_blodiduekoueCIV , 60 
DFA555_nimbaGIN , 60 
NIMII68_nimbaGIN , 60 
FMNH212144_virungaRWA , 61 
FMNH212348_virungaRWA , 61 
FMNH212349_virungaRWA , 62 
FMNH157986_bwindiUGA , 63 
FMNH160972_bwindiUGA , 63 
UGA1149_ , 64 
UGA1152_ , 64 
FMNH207677_nyungweRWA , 65 
FMNH212143_virungaRWA , 66 
Bulembu08_bulembuSWZ , 67 
Bulembu07_bulembuSWZ , 68 
Bulembu06_bulembuSWZ , 69 
Bulembu20_bulembuSWZ , 70 
Bulembu25_bulembuSWZ , 70 
ANG0121_hombeANG , 71 
ANG0122_hombeANG , 72 
CRT682_liekipaysansDRC , 73 
FMNH202879_mokaGNQ , 74 
FMNH195179_kaboboDRC , 75 
FMNH228005_itombweDRC , 76 
FMNH228072_itombweDRC , 76 
FMNH228073_itombweDRC , 76 
FMNH173463_kahuzibiegaDRC , 77 
FMNH173464_kahuzibiegaDRC , 77 
FMNH211371_kahuzibiegaDRC , 77 
FMNH145224_rwenzoriUGA , 78 
FMNH145225_rwenzoriUGA , 78 
FMNH157821_mgahingaUGA , 79 
FMNH160968_bwindiUGA , 80 
FMNH149348_kibiraBDI , 81 
FMNH149349_kibiraBDI , 81 
FMNH189295_kahuzibiegaDRC , 82 
